,FileID,file_count,user_count,prod_count,no_diff_count,prod_open_max,prod_open_min,prod_open_mean,prod_open_std,interval_min,interval_max,interval_mean,interval_std
586,85b878fc1a46462b53260266ec1ce798,34,7,5,0,19,1,6.8,7.362064927722384,0,0,0.0,0.0
587,34988453ebc08eef610c0d6a7d7fba6e,172,9,5,35,91,1,34.4,34.435446853496764,0,0,0.0,0.0
588,e50b61c4d9b626575b01299560f59e11,473,320,6,115,403,1,78.83333333333333,160.33392238284034,0,0,0.0,0.0
589,35b518506bc280a538d341ee2551d876,15,14,3,0,10,2,5.0,4.358898943540674,0,0,0.0,0.0
590,55d0524704600090ac34e2452167b5c4,52,49,3,1,38,1,17.333333333333332,18.876793513023692,0,0,0.0,0.0
591,9265dfb907b9601fb8c0caa6d8297ded,70,42,3,10,56,1,23.333333333333332,28.919428302325297,0,0,0.0,0.0
592,c2b15bf0b0afad796bd8b895b89167c2,25,3,2,2,24,1,12.5,16.263455967290593,0,0,0.0,0.0
593,3f8d6782b28689264634cb447e0d37d4,22,13,5,0,9,1,4.4,3.2093613071762426,0,0,0.0,0.0
594,894615d6bfea9cd320974be999707caf,362,351,8,2,262,1,45.25,89.5460775243673,0,0,0.0,0.0
595,c164b5fdf1b91e474fdb321ce189604b,104,43,4,12,63,1,26.0,26.695817400234567,0,0,0.0,0.0
596,82e3cc17e0c3bca151db5c695a6e1878,92,7,3,3,75,1,30.666666666666668,39.11947511576981,0,0,0.0,0.0
597,5cc67b0c27d6d9350c8b1241fdc4ae9c,31,14,3,2,24,3,10.333333333333334,11.846237095944574,0,0,0.0,0.0
598,d730b9de7df05cc6879489dc0816db78,144,125,7,8,49,3,20.571428571428573,19.89017465029022,0,0,0.0,0.0
599,1909c7c15aa3bc2342b4cb24f5da63a8,84,5,4,6,57,2,21.0,24.779023386727733,0,0,0.0,0.0
600,0f54059b5e87caa7f1adad7f0b4b7a33,39,5,4,5,23,2,9.75,9.142392101268317,0,0,0.0,0.0
601,dea38d5218c74fc23d091a1d5a18d29f,27,6,3,2,16,1,9.0,7.54983443527075,0,0,0.0,0.0
602,111b426eb9dda21261e3870cec57e119,24,4,3,0,16,2,8.0,7.211102550927978,0,0,0.0,0.0
603,d6894e65eb986175bd72dea5abe01c7e,287,255,3,6,213,1,95.66666666666667,107.80228816371817,0,0,0.0,0.0
604,d189ef2fbbd597daad5ad446dd97d50b,907,887,7,0,564,1,129.57142857142858,226.1819747775797,0,0,0.0,0.0
605,65c27b0c5715fea09d1bd1293d9f0d4c,81,33,8,23,43,1,10.125,14.740008722618082,0,0,0.0,0.0
606,9b42aa66ae34a8d301e7545d793c5a54,76,21,6,3,32,1,12.666666666666666,15.002222057637551,0,0,0.0,0.0
607,17825348e2cc8b46bbd8682e60f3c0c3,130,8,4,26,99,4,32.5,44.710177812216315,0,0,0.0,0.0
608,7c01852983d0506a4e0359cf25c4aab0,31,17,4,3,18,1,7.75,7.632168761236874,0,0,0.0,0.0
609,0a4c5e5f8fb95f17ad8c17032a6d277d,5,3,1,0,5,5,5.0,0.0,0,0,0.0,0.0
610,ad7b290c76cb6856f0c4ab887c5e9503,120,119,3,0,68,17,40.0,25.865034312755125,0,0,0.0,0.0
611,223fcedae3174a99a9ab8967d75d3f67,74,1,1,1,74,74,74.0,0.0,0,0,0.0,0.0
612,ec0904286eb9330360bc18cf8279d514,119,118,3,0,67,14,39.666666666666664,26.539279065817393,0,0,0.0,0.0
613,0cb915c47acb0d7f1fa8fa5ac91583ba,447,322,8,74,311,1,55.875,104.36260619315986,0,0,0.0,0.0
614,9cbd2d2fa52c2e1a150cf6945ac13152,96,80,4,2,49,6,24.0,19.30457631409368,0,0,0.0,0.0
615,0f0349a8786e569cbd779cc7a208ee3a,220,148,10,39,118,1,22.0,35.56527644893104,0,0,0.0,0.0
616,5da5304c358fcd70b6e1ce8e49ed6cfa,31,11,3,2,22,2,10.333333333333334,10.408329997330664,0,0,0.0,0.0
617,566854656e67027503b5ba00fd86a4af,216,179,7,0,95,5,30.857142857142858,31.275275492677235,0,0,0.0,0.0
618,0b6819a4bc905f33ccca6bc3616b2da7,101,79,6,11,74,1,16.833333333333332,28.53360591770109,0,0,0.0,0.0
619,be90166ed676e29dfc30fe516a5942b5,106,36,9,6,36,1,11.777777777777779,13.944333775567927,0,0,0.0,0.0
620,39ef2cbab507a480ac80bb1d3a711e8a,82,2,1,2,82,82,82.0,0.0,0,0,0.0,0.0
621,67addce4566cc5f3ef410856f8d11cd5,215,212,6,0,135,1,35.833333333333336,55.163091525644816,0,0,0.0,0.0
622,b033e9172e87157a690b1fde91062aa0,73,37,4,1,55,1,18.25,24.78406746278746,0,0,0.0,0.0
623,ea3b0be3b3b677a5192f49b80897d342,429,269,5,142,343,2,85.8,147.31157456221828,0,0,0.0,0.0
624,16df8d293e68415f651ac26d6bdc53c7,37,4,3,10,26,2,12.333333333333334,12.34233905438241,0,0,0.0,0.0
625,a1f67bd6ffe1b2bbfc20f875fb9fc293,262,52,3,22,150,13,87.33333333333333,69.24112458166269,0,0,0.0,0.0
626,3ab0d262271ec1eed90f127caa9c5963,149,119,6,13,68,2,24.833333333333332,28.484498708361826,0,0,0.0,0.0
627,7270b6cf4c9a68cae2aff9d23dc8ad9c,77,32,6,1,47,1,12.833333333333334,17.63424698326148,0,0,0.0,0.0
628,2b3a494913377e56a6da6e0b8b6b8f1a,457,295,5,114,309,2,91.4,130.82545623845536,0,0,0.0,0.0
629,7eb0ec59dcb88e589ebd7af8f164d38a,22,14,6,1,6,1,3.6666666666666665,2.3380903889000244,0,0,0.0,0.0
630,843dce4feebb6a5debc7657fb90fe662,502,354,6,108,347,2,83.66666666666667,137.33268608261716,0,0,0.0,0.0
631,0781bf500af9d7a168a09bae190a41ef,59,19,3,3,44,2,19.666666666666668,21.77919496522618,0,0,0.0,0.0
632,2c309da1f8a1977507351c56b108620c,351,279,6,37,221,2,58.5,88.32836464013131,0,0,0.0,0.0
633,2b0547c42465b09ee674f4ee61f6183e,5,1,1,0,5,5,5.0,0.0,0,0,0.0,0.0
634,905a87d4c5163eb9aea5fe508533af44,3,3,2,0,2,1,1.5,0.7071067811865476,0,0,0.0,0.0
635,baf52ac51e28b324228bf65e06ac486f,15,3,3,1,9,2,5.0,3.605551275463989,0,0,0.0,0.0
636,6f56bf6a2c7c7cdd95fcd16d01411bc5,912,840,3,41,634,18,304.0,310.34819155264944,0,0,0.0,0.0
637,4e729dcff220a3fb44596bb5536b1095,129,129,3,0,68,8,43.0,31.22498999199199,0,0,0.0,0.0
638,ed22904c8dbf9179990a9fca66793af9,126,126,3,0,63,9,42.0,28.930952282978865,0,0,0.0,0.0
639,bd2b9379a1acae4f90b40b0dee0f0456,128,128,3,0,66,8,42.666666666666664,30.61590000854676,0,0,0.0,0.0
640,c1c789061d4c83f2f0aa741e01e8a18a,238,176,8,50,124,1,29.75,44.838599442890725,0,0,0.0,0.0
641,c4986a035f324f4f481dad233d833fc0,390,168,4,47,205,55,97.5,71.86329614854397,0,0,0.0,0.0
642,e077cbf2d48b9e05c9602532af456e2c,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0
643,8eba5190876595903b97aed19dde6e1d,14,2,2,4,12,2,7.0,7.0710678118654755,0,0,0.0,0.0
644,a892b6e24a2a7e22962d87c9205284a6,49,38,3,4,36,2,16.333333333333332,17.61628034896508,0,0,0.0,0.0
645,6fabc210c383c005f514b3128c57e78b,403,403,3,0,289,12,134.33333333333334,141.3022764619641,0,0,0.0,0.0
646,04a1dd21a4c1ff31187d086ff6291e11,8,2,1,0,8,8,8.0,0.0,0,0,0.0,0.0
647,cffe76b7cc104836332a2c82cce3c2c7,67,50,3,11,40,3,22.333333333333332,18.556220879622373,0,0,0.0,0.0
648,228bd4f09b68cfe8221a29574860a732,3,3,3,0,1,1,1.0,0.0,0,0,0.0,0.0
649,02d3c159d4a64dcb6300e2ee76de07f0,153,141,7,1,69,1,21.857142857142858,26.002747107620326,0,0,0.0,0.0
650,6fb84a4f794fbfd880af5b6f9cb4c123,84,63,5,18,65,1,16.8,27.206616842231597,0,0,0.0,0.0
651,7b73f22971a8009433f12166ebec3382,90,85,3,2,46,3,30.0,23.515952032609693,0,0,0.0,0.0
652,b758d937ef7837c5e707d41853ee6237,372,277,6,36,282,1,62.0,108.7235025190046,0,0,0.0,0.0
653,ede78391fd6bc83a324d3ddb39452242,218,120,5,81,169,1,43.6,71.4583794946401,0,0,0.0,0.0
654,d15034b46cdf7932112d713e324ee4cd,71,3,2,0,65,6,35.5,41.71930009000631,0,0,0.0,0.0
655,551714706faa3da6b9265fea66bc9dfe,86,63,3,1,64,4,28.666666666666668,31.39001964531614,0,0,0.0,0.0
656,5086d94e68713605000d64057ea59f2c,956,953,5,0,632,2,191.2,266.7596296293725,0,0,0.0,0.0
657,63bd37bb04fe5cd2aa0383b5fe3ffdc7,76,76,3,0,41,9,25.333333333333332,16.010413278030438,0,0,0.0,0.0
658,e625bbe2e2a203e20c077ae9379bd572,692,525,4,134,533,2,173.0,249.05554935930792,0,0,0.0,0.0
659,65ea3562f5d59b808c3ea8c794d8e354,75,63,4,2,43,3,18.75,19.085334683992315,0,0,0.0,0.0
660,e500c7c808e4f8a4691ba7ddf7e292fd,104,104,3,0,49,11,34.666666666666664,20.647840887931437,0,0,0.0,0.0
661,b612708d50e274ff099419398fbf179a,119,59,3,0,99,3,39.666666666666664,51.85878260558508,0,0,0.0,0.0
662,e8281967cb613392a8fabc876780af2f,110,51,3,0,91,3,36.666666666666664,47.50087718488295,0,0,0.0,0.0
663,7910a1a9515586c489b6151482fbc400,107,51,4,0,88,1,26.75,41.29870861580702,0,0,0.0,0.0
664,d8f1d376c7645052d81c2accc59247d7,36,36,3,0,23,3,12.0,10.14889156509222,0,0,0.0,0.0
665,e48d463f06c08b2dd53aebcefcd33971,56,56,3,0,40,5,18.666666666666668,18.717193521821944,0,0,0.0,0.0
666,82c17d7a8aa4c4a56eb59591c53a23fb,64,44,6,1,35,1,10.666666666666666,13.456101466125569,0,0,0.0,0.0
667,fcebe2bc843792f616c7d7c94d3b73dc,139,106,4,28,88,6,34.75,37.97696670351649,0,0,0.0,0.0
668,f3981d6f990cbdbc469bb32f3df46cd5,102,42,5,0,30,6,20.4,11.84483009586883,0,0,0.0,0.0
669,7c280072ff6b48260cdbac332ced6a7c,99,89,7,6,33,1,14.142857142857142,10.367072415884365,0,0,0.0,0.0
670,d968bd8642a5346cd1a4c0971ed0834f,89,74,7,1,44,2,12.714285714285714,14.738999126063318,0,0,0.0,0.0
671,0db9221db6494f88a23fc1132d26e1fc,1045,989,5,50,735,2,209.0,316.92191467299955,0,0,0.0,0.0
672,ea975918e61852fd1d9abbf613e03328,10,3,2,3,6,4,5.0,1.4142135623730951,0,0,0.0,0.0
673,b95ba5b948ce1d6791b73f4771abff5d,88,45,3,3,69,1,29.333333333333332,35.38832199092426,0,0,0.0,0.0
674,999e277d4b9ec348dfec1db658226fa8,74,1,1,2,74,74,74.0,0.0,0,0,0.0,0.0
675,528fb190ff735b8a1091e05163def94b,32,1,1,1,32,32,32.0,0.0,0,0,0.0,0.0
676,a114ff010f8d27914ddc3ce0068c7008,326,246,8,69,247,1,40.75,85.47973861849201,0,0,0.0,0.0
677,27e27e5bdde22d99cdc2db45050dc032,332,293,6,32,261,1,55.333333333333336,102.74758715739591,0,0,0.0,0.0
678,9ddf32a1488ce59572936d6ca961c563,299,223,7,58,205,1,42.714285714285715,75.21682942381598,0,0,0.0,0.0
679,8e23ef7fa0acd9a2437887d610210bc9,85,4,4,20,40,1,21.25,17.23127002477376,0,0,0.0,0.0
680,bf5d1b968fdc881c034f83deb23aa03c,257,234,3,1,141,25,85.66666666666667,58.18361739642297,0,0,0.0,0.0
681,45872ea5a98dbd26ed6a572f42138d9a,115,105,3,2,85,4,38.333333333333336,41.88476254359494,0,0,0.0,0.0
682,dfc6059acbfc14120c0e57de009be72b,64,3,3,18,36,6,21.333333333333332,15.01110699893027,0,0,0.0,0.0
683,00cd4a26a4b6db4736b447d93863b18f,309,272,5,34,247,1,61.8,105.24590253306776,0,0,0.0,0.0
684,3e2c23697b764944ef845cbf2c9b6352,13,3,3,0,11,1,4.333333333333333,5.773502691896257,0,0,0.0,0.0
685,4e86788d313d80acb07daa2b44d77d88,38,34,5,1,22,1,7.6,9.289779329994873,0,0,0.0,0.0
686,c6859d8c58dead71976f6af4b40fef99,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0
687,479e789c7db61173051468c7c42d3794,6,2,2,2,4,2,3.0,1.4142135623730951,0,0,0.0,0.0
688,9986e5b9a709d1a3d6b03446358282d8,327,327,3,0,229,7,109.0,112.08925015361643,0,0,0.0,0.0
689,2b7e0c6259cfc3dffd53b19fba2973b3,58,34,4,13,31,2,14.5,14.341083176199302,0,0,0.0,0.0
690,573bf8a805e6fd4f6bcdf2c248d5e975,25,9,4,4,8,1,6.25,3.5,0,0,0.0,0.0
691,04a49d0b930a5369a6d16c3032a8a2bf,40,26,5,6,22,2,8.0,8.031189202104505,0,0,0.0,0.0
692,d6ed0a1bbd4610ec211cd30627fe5cd0,15,3,2,0,12,3,7.5,6.363961030678928,0,0,0.0,0.0
693,26c0f990f8156a34bb2e060995ffe8b0,651,277,8,146,434,1,81.375,148.69137500204914,0,0,0.0,0.0
694,2c83c1e6a5ad9714c7bf8703a36ec771,104,89,7,1,42,1,14.857142857142858,17.35346815892596,0,0,0.0,0.0
695,fb409191ba66f2d541009e58ca23c398,98,62,5,30,82,2,19.6,34.911316216951775,0,0,0.0,0.0
696,5c029931631200b54c019b6dd913e320,198,123,10,19,58,1,19.8,18.919713411031243,0,0,0.0,0.0
697,771c69e45c46cca5abc11b29cc5f4a53,2,1,1,0,2,2,2.0,0.0,0,0,0.0,0.0
698,4efe90c1360f9451296634a641222765,58,31,4,1,38,3,14.5,16.010413278030438,0,0,0.0,0.0
699,4a94903a033517e045bda1770900726e,20,2,2,0,19,1,10.0,12.727922061357855,0,0,0.0,0.0
700,ef3dc001032328d9817c10b259eec03f,113,59,6,0,60,1,18.833333333333332,23.35308687661369,0,0,0.0,0.0
701,39c229b34857c1f9c7ea82eaa86a8de6,32,10,4,8,19,1,8.0,8.366600265340756,0,0,0.0,0.0
702,2982d7b08f9bc785440773eab7af0b00,160,74,5,25,118,3,32.0,48.662100242385755,0,0,0.0,0.0
703,cf14d64a4d8a835ffe7761e26369a470,149,136,7,2,92,1,21.285714285714285,35.03195819873755,0,0,0.0,0.0
704,7bd798b3fc00512b4305ace07b5d57d1,117,66,5,42,99,1,23.4,42.32375219660941,0,0,0.0,0.0
705,71181a215c0f745ffd7c04c2f771492a,221,143,6,73,189,1,36.833333333333336,74.8289159794973,0,0,0.0,0.0
706,0392dce6aabc05758964f2bee155fbf6,486,411,6,59,386,1,81.0,152.62372030585547,0,0,0.0,0.0
707,140809ef4840d4f819f6c7e41defbc8f,239,145,7,56,177,2,34.142857142857146,63.60405797176931,0,0,0.0,0.0
708,11532ff65dc58efbc34690d560832698,49,43,5,0,27,1,9.8,9.984988733093292,0,0,0.0,0.0
709,27302a9ebf4c95001c4792993baecda0,51,43,5,0,26,1,10.2,9.364827814754525,0,0,0.0,0.0
710,ea793533385b98297028c539e3e4151e,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0
711,f359f80b26b71d24ee00a4458f8c9382,50,42,5,1,27,1,10.0,10.04987562112089,0,0,0.0,0.0
712,3170ed772520f861f56d79456960dd9e,18,4,3,0,10,1,6.0,4.58257569495584,0,0,0.0,0.0
713,950d530c831206115060b25f30aa4952,41,37,5,0,22,1,8.2,8.228000972289685,0,0,0.0,0.0
714,9488150e4b5bf8f40703866cf13947ac,470,393,3,5,244,12,156.66666666666666,126.17976594261592,0,0,0.0,0.0
715,2953f509d02f83c3c14288fbae3e9850,74,70,3,0,53,3,24.666666666666668,25.65800719723442,0,0,0.0,0.0
716,4971713107857078d70dea7d2edc931a,37,16,3,4,23,2,12.333333333333334,10.503967504392486,0,0,0.0,0.0
717,c08db2e3bea0033ffebbcb1d2c4a8160,39,11,4,1,16,5,9.75,5.188127472091127,0,0,0.0,0.0
718,131981e124fdd75022ecb6f171cef8e7,45,3,3,7,41,1,15.0,22.538855339169288,0,0,0.0,0.0
719,0a8f9be90c25b97cc0ce712ccbb88dc1,118,59,3,42,93,3,39.333333333333336,47.43767841424508,0,0,0.0,0.0
720,30e233c8d2c36277d57d537cf2f40f83,567,3,2,24,327,240,283.5,61.518289963229634,0,0,0.0,0.0
721,a2d35121d332b4dba8ee686f837535ec,349,3,2,0,191,158,174.5,23.33452377915607,0,0,0.0,0.0
722,325d4310e30d4de02f3acdd4f83d85a3,49,9,4,2,37,3,12.25,16.520189667999176,0,0,0.0,0.0
723,c36d15aba113a2063a2e3252b8d6cf32,158,134,7,13,96,1,22.571428571428573,33.72366697566732,0,0,0.0,0.0
724,5543c6bf3979473f40f39664b72e522f,35,2,2,10,34,1,17.5,23.33452377915607,0,0,0.0,0.0
725,89f119122993da638c8f180fef9e00d0,119,119,3,0,99,4,39.666666666666664,51.73329037798904,0,0,0.0,0.0
726,a8a9df4466243509cc77d9cc0a6c07ab,116,85,4,3,61,8,29.0,22.992752481307377,0,0,0.0,0.0
727,f341ad04783ae0586a304845773b90ee,49,12,3,17,45,1,16.333333333333332,24.846193538112296,0,0,0.0,0.0
728,27c68a875875f2ef4e69ce8a76cc2c68,32,4,3,5,24,1,10.666666666666666,11.930353445448855,0,0,0.0,0.0
729,7b0c4a03dd1fb956c90abfe81804e2d9,691,508,6,59,601,1,115.16666666666667,240.03034530381083,0,0,0.0,0.0
730,ab6ca3aa7c5a6db74d5b6ca5a867dc63,121,94,5,3,50,1,24.2,22.851695779525862,0,0,0.0,0.0
731,b89a2ef1578f5ff9b6e28879911122d3,196,192,6,1,139,1,32.666666666666664,55.90945060243989,0,0,0.0,0.0
732,75c68b0d381ffc7fdaa39f7544ef0d55,72,28,5,12,34,2,14.4,14.046351839534706,0,0,0.0,0.0
733,b37ac7f094a19f4b8b07572eaf96d26d,154,135,5,12,116,1,30.8,49.08869523627614,0,0,0.0,0.0
734,bcc649e503297b16b19662655e937a72,1303,1303,3,0,949,32,434.3333333333333,468.70708692458805,0,0,0.0,0.0
735,0cf55ac5fb9bdfc87b1841a8d9c81ac8,58,23,6,2,24,2,9.666666666666666,7.7631608682718065,0,0,0.0,0.0
736,4bcfca8263f0c08cf5d60b0cf85b67ff,64,6,5,14,42,1,12.8,17.852170736355845,0,0,0.0,0.0
737,13e4b864a4e6135291246c7c6e07bc5c,96,26,5,44,78,1,19.2,33.176799122278204,0,0,0.0,0.0
738,be1291753e6ca54aa1e5bf753d06bd21,100,51,7,18,64,1,14.285714285714286,22.779481159691983,0,0,0.0,0.0
739,ea844cf3bc0c6d0a9920f92407e43576,42,8,5,1,25,1,8.4,9.989994994993742,0,0,0.0,0.0
740,22e66b8e94c6e3ede9f95358037baf50,603,2,1,452,603,603,603.0,0.0,0,0,0.0,0.0
741,e11c35444c81596b0d44b0207bb318e8,11,9,5,0,4,1,2.2,1.0954451150103324,0,0,0.0,0.0
742,060503430a6833048f317cf10ce2964e,523,428,3,2,417,1,174.33333333333334,216.4932639444778,0,0,0.0,0.0
743,9f171b1a22a2a90299ea86444ca03301,517,433,3,1,418,1,172.33333333333334,218.21167093749438,0,0,0.0,0.0
744,3c01b4f49ec1c0de85f541f9b74da047,24,3,3,0,14,3,8.0,5.5677643628300215,0,0,0.0,0.0
745,b9019449d69a8bb51c84b4b8908e93d0,34,5,5,5,14,1,6.8,5.630275304103699,0,0,0.0,0.0
746,3f9955d92a1bd704c30c8ea61256d57d,31,16,6,0,13,1,5.166666666666667,4.308905506815701,0,0,0.0,0.0
747,00cc3e15a0f2aad83d53752c10fbd2e3,238,102,3,9,182,2,79.33333333333333,92.63548636096932,0,0,0.0,0.0
748,2c98f3ad8d7fb5ec95622351e1b82e89,93,24,4,3,47,2,23.25,20.5,0,0,0.0,0.0
749,5f601297d6c98dea019e63906e5ca194,9,7,3,0,7,1,3.0,3.4641016151377544,0,0,0.0,0.0
750,460a1c2722864aec34be05b1ec154910,40,35,3,0,33,1,13.333333333333334,17.21433511156714,0,0,0.0,0.0
751,aeedf0aac7b09793a12e8b607ebf00de,27,12,4,2,12,4,6.75,3.774917217635375,0,0,0.0,0.0
752,c22bf684c244e1561828e4b25f82741f,544,413,3,107,403,3,181.33333333333334,203.49037651283004,0,0,0.0,0.0
753,f4a300b9a324156f7375cc0caed10778,517,399,3,94,389,3,172.33333333333334,197.3051781716165,0,0,0.0,0.0
754,4840608bde9c28ced75b35f58ea35661,124,115,3,5,98,6,41.333333333333336,49.57149718672347,0,0,0.0,0.0
755,8e39b49643e1f617187e8b55a25c3cdd,40,16,5,11,31,1,8.0,12.922847983320084,0,0,0.0,0.0
756,13eb62a6fd60edfdbd2b9a3bc52f66fd,33,6,5,2,22,1,6.6,8.734987120768983,0,0,0.0,0.0
757,b0d4c8ebd6ee3664a9a7e17c63eb7660,127,59,4,3,80,3,31.75,35.29282268866198,0,0,0.0,0.0
758,0b578e8e90856e80c735ef30af4c3b73,23,3,3,0,19,1,7.666666666666667,9.865765724632494,0,0,0.0,0.0
759,8e3def01de02d6f8b43c1c058bff48fe,38,31,4,4,26,1,9.5,11.387127235025815,0,0,0.0,0.0
760,1f38872f9c26b53973dcd65dda1152b5,23,3,3,1,18,1,7.666666666666667,9.073771725877465,0,0,0.0,0.0
761,6524fa3df3a96cddb1373e5a44d10344,127,119,3,2,105,2,42.333333333333336,55.012119876744734,0,0,0.0,0.0
762,e6de03792a1498b3dcfd05c0bbf0f264,34,3,3,4,30,1,11.333333333333334,16.19670748434179,0,0,0.0,0.0
763,60b963519f6d01bd2a8fca639410ea1c,36,3,3,4,32,1,12.0,17.349351572897472,0,0,0.0,0.0
764,fa4f8bedcd093c335784ecea666a8eb5,152,51,3,7,89,4,50.666666666666664,43.10839052125854,0,0,0.0,0.0
765,b1961cec382c35d123f2cb73c2b010a3,28,3,3,2,22,3,9.333333333333334,10.96965511460289,0,0,0.0,0.0
766,b2842133c89f59411cc137abbdf7e265,34,24,5,0,18,1,6.8,6.648308055437865,0,0,0.0,0.0
767,041274aa514fed18ca7cc168825fa0f9,36,6,4,7,13,2,9.0,4.83045891539648,0,0,0.0,0.0
768,07e19d3f2493f238eab100023804aeaf,1524,1401,7,70,1196,1,217.71428571428572,444.5011114668197,0,0,0.0,0.0
769,b194cf3e6ae164d6f4eee57feaf580b9,62,46,3,15,40,5,20.666666666666668,17.7857620959388,0,0,0.0,0.0
770,d6a8a0dd1bc8947e6c4268268691ee74,40,3,3,5,34,3,13.333333333333334,17.897858344878397,0,0,0.0,0.0
771,062f282731dcda5561deebb9499a49c0,205,80,8,38,97,1,25.625,33.63644919259038,0,0,0.0,0.0
772,5856f03436cc2fed3476498f8034ecd7,371,301,7,52,221,1,53.0,79.5696759659943,0,0,0.0,0.0
773,ee04f2ab220f5b0e6972b63b70d67b41,54,30,5,9,33,2,10.8,12.833549781724463,0,0,0.0,0.0
774,3b9aeee7ec8ea24c0810bdbe62c805db,32,10,5,6,9,1,6.4,3.2093613071762426,0,0,0.0,0.0
775,da625f4efb0b99a5bffbc28c4bd830e9,210,86,4,2,158,1,52.5,72.85830998131465,0,0,0.0,0.0
776,9417f15147dbeb746da18cc36bde7e5b,269,145,5,24,189,1,53.8,79.080338896593,0,0,0.0,0.0
777,47cf55a1999e68533f98c972390fc2c6,74,67,3,1,44,5,24.666666666666668,19.5021366350801,0,0,0.0,0.0
778,258ba08e1c6dae7a78edd9df3b1a482c,96,96,3,0,67,4,32.0,32.07802986469088,0,0,0.0,0.0
779,3bf9c96182acb35bffa7bab9ae0d695e,675,501,3,82,538,3,225.0,278.8673519793954,0,0,0.0,0.0
780,6419f8c3302bebf92f7c8b2afb3a7483,65,65,3,0,53,3,21.666666666666668,27.30079363925769,0,0,0.0,0.0
781,1290cb1942d6bbf6e547b0d00fa3b62d,25,3,3,1,21,1,8.333333333333334,11.015141094572204,0,0,0.0,0.0
782,68341b7ea681ea3433c92958d937c1c4,44,3,3,8,39,1,14.666666666666666,21.1266025033211,0,0,0.0,0.0
783,17fe3ca77b80d0e17920fd709dd76a3d,74,2,1,0,74,74,74.0,0.0,0,0,0.0,0.0
784,643dc3944b2fc6fdeb4abe3d88d04b10,456,55,4,53,370,8,114.0,171.85265006200322,0,0,0.0,0.0
785,e9dd6cf4b2a644a23b5dcddf98cb86d4,411,55,4,51,343,5,102.75,160.88168530527852,0,0,0.0,0.0
786,5b65d6f409d84e87ab9fbe2f43d10499,29,8,4,2,11,5,7.25,2.629955639676583,0,0,0.0,0.0
787,38de3d182147a9a3e90ad1f7517e3edd,225,197,3,1,144,10,75.0,67.08949247087803,0,0,0.0,0.0
788,ea9220a298b9b4952e636b0bd7541af8,126,35,5,9,69,10,25.2,25.13364279208249,0,0,0.0,0.0
789,8694920663063beeef50b5020eefbf4f,10,4,2,0,5,5,5.0,0.0,0,0,0.0,0.0
790,9c3c9bf2e23637810d3ed411190612b0,3,3,2,0,2,1,1.5,0.7071067811865476,0,0,0.0,0.0
791,0d6ab52df3ab2db375721256a2974e4f,16,8,3,1,7,3,5.333333333333333,2.0816659994661326,0,0,0.0,0.0
792,922d9ff223146f0fc05c50200641ae59,96,90,3,2,66,6,32.0,30.789608636681304,0,0,0.0,0.0
793,249870caf9c962ff0be3c835f1076fca,47,13,5,9,28,2,9.4,10.737783756436894,0,0,0.0,0.0
794,a199422f3e63be59b10b66809097aeb2,106,50,7,3,43,1,15.142857142857142,15.203383082158298,0,0,0.0,0.0
795,98531acfdc3972d85034968f6a51a4d4,77,38,3,25,62,1,25.666666666666668,32.129944496269104,0,0,0.0,0.0
796,8487a97e0b8e9acc2ee744ecb942f28d,30,12,2,6,28,2,15.0,18.384776310850235,0,0,0.0,0.0
797,cb3875f845aab84772b061bfd6f6aef2,55,39,5,5,27,1,11.0,9.617692030835672,0,0,0.0,0.0
798,3746c1e7a5de10612968f7992162252b,275,34,7,66,185,1,39.285714285714285,67.12851923912888,0,0,0.0,0.0
799,6102e01c73eb84b3c33e9b384bcd0acc,497,382,5,96,206,4,99.4,89.05503916118391,0,0,0.0,0.0
800,5e96384d0475d7dcd8aae251d7ebea85,480,375,5,87,186,4,96.0,83.97916408252705,0,0,0.0,0.0
801,e31e31e7d75529625dc075543970616e,499,387,5,93,202,4,99.8,87.82482564742158,0,0,0.0,0.0
802,263df1767b6abdf63285e1d0c044352f,834,417,8,382,500,1,104.25,173.88317095928846,0,0,0.0,0.0
803,9ddd2455611ea8ff7b8b6c2f6418093b,281,238,4,2,151,21,70.25,58.54556629953573,0,0,0.0,0.0
804,ff2f67bb95e04ff63f4b9da595229914,37,6,4,4,25,2,9.25,10.626225419530053,0,0,0.0,0.0
805,81d2a0ac239238eb3c0508414db64dbf,40,3,3,4,34,3,13.333333333333334,17.897858344878397,0,0,0.0,0.0
806,dfb45f5909619ce7c27e88c9d8a30eb2,114,1,1,0,114,114,114.0,0.0,0,0,0.0,0.0
807,e41a27ac1c2dfa2b934dd19413f0a0e9,91,88,3,0,72,2,30.333333333333332,36.85557397915997,0,0,0.0,0.0
808,6c77567b949e54834a9b98b70ed04682,7,4,3,0,4,1,2.3333333333333335,1.5275252316519468,0,0,0.0,0.0
809,ca3198023fed11a6fe15310d17b93e7a,1096,907,8,90,909,1,137.0,314.2796752666553,0,0,0.0,0.0
810,036c394664e85ae643e609a2a0efea90,86,86,4,0,57,1,21.5,26.04483314082341,0,0,0.0,0.0
811,f9f29e8e19b8ce3a7077548e9279065f,35,8,3,0,16,9,11.666666666666666,3.7859388972001824,0,0,0.0,0.0
